"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"*tavares_j";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*couto_m";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*flaherty-echeverría_s";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*de_oliveira_l";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*pierobon_c";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*fernandes_c";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*de_oliveira_a";0,95553197223799;-0,690792845876254;0,810402816078134;-0,58587308838402;NA;NA;NA;NA;NA;0,661165412834688;NA
"*bueno_j";1,4415659763332;0,656350735166902;0,910106236490565;0,414374997195754;NA;NA;NA;NA;NA;0,918426537608066;NA
"*dos_santos_n";1,4415659763332;0,656350735166902;0,910106236490565;0,414374997195754;NA;NA;NA;NA;NA;0,918426537608066;NA
"*bragaia_f";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*frança_d";1,73792353735017;0,435913731447359;0,96995404640797;0,243288199172926;NA;NA;NA;NA;NA;1,06075111445799;NA
"*massarani_l";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*waltz_i";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*leal_t";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*medeiros_a";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*tarelow_g";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*mota_a";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*afonso_m";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*machado_i";-1,09289757273318;-0,534060489881338;-0,898463816400456;-0,439047572159473;NA;NA;NA;NA;NA;0,702502872987023;NA
"*raminelli_r";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"*fialho_c";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*bonomo_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*da_silva_s";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*miranda_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*silveira_r";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"*rosa_r";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"*fogaça_g";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"*santos_l";-0,746550187542956;0,14808527870052;-0,980888917407117;0,19456857841875;NA;NA;NA;NA;NA;0,452318116693076;NA
"*nardi_h";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"*alves_m";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"*bairros_f";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"*menegotto_j";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*ribeiro_f";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*borgongino_b";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"*munareto_g";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*de_carvalho_figueiredo_d";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*lopes_j";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*uessler_l";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*lins_i";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*monteiro_r";-0,577065417612162;-0,771290246028908;-0,599067924051507;-0,800698209297746;NA;NA;NA;NA;NA;0,506643134092159;NA
"*dos_santos_m";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*de_araújo_e";-0,689261996440401;-1,6031928091618;-0,394974111171293;-0,918692250704471;NA;NA;NA;NA;NA;0,874089702488286;NA
"*balaban_m";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*alves-brito_a";-0,381639426292466;-1,06310929880824;-0,337872946922869;-0,941191729531054;NA;NA;NA;NA;NA;0,559750471142943;NA
"*rosa_k";-0,381639426292466;-1,06310929880824;-0,337872946922869;-0,941191729531054;NA;NA;NA;NA;NA;0,559750471142943;NA
"*hayashi_b";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*de_azevedo_weimer_r";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*santana_b";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*andrade_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*muraro_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_jesus_g";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*da_costa_m";1,02496540139445;-0,498343762870089;0,89933449227489;-0,437261330333093;NA;NA;NA;NA;NA;0,658394931661903;NA
"*dias_l";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*filho_v";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_oliveira_araújo_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*barros_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*dos_santos_araújo_l";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*schrann_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*da_silva_v";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"*moura_j";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"*bonilla-medina_s";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"*finardi_k";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"*lopes_p";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*higa_l";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*pinto_c";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*pereira_b";0,780682912244829;-0,133569946895922;0,985677167579414;-0,168643177486145;NA;NA;NA;NA;NA;0,471496239512947;NA
"*siqueira_j";0,780682912244829;-0,133569946895922;0,985677167579414;-0,168643177486145;NA;NA;NA;NA;NA;0,471496239512947;NA
"*déus_f";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*dos_santos_e";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*barbosa_i";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_moraes_j";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*frança_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*domingues_c";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*teixeira_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*bezerra_h";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_medeiros_n";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*araújo_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*fernandes_f";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*alexandrino_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*bezerra_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*ramos_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*oliveira_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*boing_a";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_oliveira_c";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*maciel_e";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*guibu_i";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*barbosa_j";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*lima_j";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*luhm_k";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*caetano_k";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*lima_l";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*antunes_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*borges_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*queiroz_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*gurgel_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*barata_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_azevedo_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*teles_s";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*da_gama_s";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*mengue_s";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*simões_t";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*nascimento_v";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_araújo_w";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*nascimento_d";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*ramos_i";1,66975559529572;-0,794880958054551;0,902911047041847;-0,42982745506749;NA;NA;NA;NA;NA;1,06964104577658;NA
"*pantoja_g";1,66975559529572;-0,794880958054551;0,902911047041847;-0,42982745506749;NA;NA;NA;NA;NA;1,06964104577658;NA
"*ferreira_l";-0,518360568580437;-1,30314641452093;-0,369608639233161;-0,929187523487165;NA;NA;NA;NA;NA;0,69901973761454;NA
"*dos_anjos_j";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*vieira_m";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*costa_b";1,57196004431178;-0,172924518102499;0,994003743356775;-0,109346047906265;NA;NA;NA;NA;NA;0,944212530297985;NA
"*de_lima_brandão_l";1,57196004431178;-0,172924518102499;0,994003743356775;-0,109346047906265;NA;NA;NA;NA;NA;0,944212530297985;NA
"*de_carvalho_batista_j";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"*kyrillos_g";-1,13379833796585;-1,27253730358248;-0,665233284653466;-0,746635571741101;NA;NA;NA;NA;NA;0,913465603202687;NA
"*viana_i";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*de_moraes_c";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*peres_r";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*barbosa_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*pedreira_c";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*cruvinel_t";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*silveira_t";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*de_souza_v";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*perussatto_m";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*ratusniak_c";0,712514970190383;-1,36436463639783;0,462909425520818;-0,886405586491865;NA;NA;NA;NA;NA;0,782252793862126;NA
"*barbosa_c";-1,13379833796585;-1,27253730358248;-0,665233284653466;-0,746635571741101;NA;NA;NA;NA;NA;0,913465603202687;NA
"*kubota_r";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*hibarino_d";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*da_silva_j";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*gato_m";-1,03154642488418;0,573654730670381;-0,873950968112141;0,48601409993523;NA;NA;NA;NA;NA;0,676007160519884;NA
"*assis_g";-0,983828865446067;1,43521101332172;-0,565404892437714;0,82481349868167;NA;NA;NA;NA;NA;0,906927903532568;NA
"*siqueira_s";-0,983828865446067;1,43521101332172;-0,565404892437714;0,82481349868167;NA;NA;NA;NA;NA;0,906927903532568;NA
"*pedroso_g";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*lima_t";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*de_oliveira_f";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*dos_santos_gutterres_a";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*barbosa-fohrmann_a";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*de_sousa_r";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"*pimentel_m";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"*gantus-oliveira_t";0,848850854299275;1,09722474260599;0,611896662480811;0,790937718436063;NA;NA;NA;NA;NA;0,732231707562957;NA
"*soares_j";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*covre-sussai_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*sento-sé_i";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*ferreira_c";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*georgini_g";1,66975559529572;-0,794880958054551;0,902911047041847;-0,42982745506749;NA;NA;NA;NA;NA;1,06964104577658;NA
"*galinari_l";1,66975559529572;-0,794880958054551;0,902911047041847;-0,42982745506749;NA;NA;NA;NA;NA;1,06964104577658;NA
"*bazon_m";1,66975559529572;-0,794880958054551;0,902911047041847;-0,42982745506749;NA;NA;NA;NA;NA;1,06964104577658;NA
"*mizrahi_m";0,848850854299275;1,09722474260599;0,611896662480811;0,790937718436063;NA;NA;NA;NA;NA;0,732231707562957;NA
"*2015";0,848850854299275;1,09722474260599;0,611896662480811;0,790937718436063;NA;NA;NA;NA;NA;0,732231707562957;NA
"*da_costa_l";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*tittoni_j";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*de_castro_d";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*de_almeida_a";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*domingues_p";-1,0851069507841;-0,393398239652548;-0,94012302614111;-0,340835291188108;NA;NA;NA;NA;NA;0,676230792791023;NA
"*2018";0,737128195401509;0,0929935521897391;0,992136007942761;0,125164458786833;NA;NA;NA;NA;NA;0,443303474207344;NA
"*galak_e";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*lima_m";1,4415659763332;0,656350735166902;0,910106236490565;0,414374997195754;NA;NA;NA;NA;NA;0,918426537608066;NA
"*2012";0,277142919111312;-0,108526128855372;0,931152794802331;-0,364629226381824;NA;NA;NA;NA;NA;0,173835364376188;NA
"*santos_j";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*sales_c";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*prado_t";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*stelzer_j";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"*de_emílio_circunde_vieira_andrade_d";-1,13379833796585;-1,27253730358248;-0,665233284653466;-0,746635571741101;NA;NA;NA;NA;NA;0,913465603202687;NA
"*teodoro_m";-1,13379833796585;-1,27253730358248;-0,665233284653466;-0,746635571741101;NA;NA;NA;NA;NA;0,913465603202687;NA
"*abrahão_b";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*soares_a";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*2016";-1,01319351740798;0,905022531690126;-0,745796684457719;0,666173630108453;NA;NA;NA;NA;NA;0,746178569542046;NA
"*silva_m";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"*pereira_r";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*xavier_g";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*2013";-0,568287488419197;-0,178676858439479;-0,953959034432272;-0,299936927744895;NA;NA;NA;NA;NA;0,350702803044016;NA
"*bernardes_m";-0,472915273877473;-0,48261662151966;-0,699891578703056;-0,714249100846857;NA;NA;NA;NA;NA;0,365910636507779;NA
"*santos_e";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*pereira_p";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*calil_m";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*markman_d";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*de_andrade_i";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*pereira_l";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*panta_m";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"*negro_a";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"*castro_f";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*minella_l";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"*silveira_l";2,2713671471807;0,0391271247521821;0,999851661271459;0,0172236887078355;NA;NA;NA;NA;NA;1,35915043480713;NA
"*siqueira_n";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*de_melo_a";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*de_oliveira_r";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*galvão_a";-0,518360568580437;-1,30314641452093;-0,369608639233161;-0,929187523487165;NA;NA;NA;NA;NA;0,69901973761454;NA
"*oliveira_e";0,215172062698179;-1,22743039203893;0,172669774500725;-0,984979770845;NA;NA;NA;NA;NA;0,603931081974488;NA
"*germani_a";-0,518360568580437;-1,30314641452093;-0,369608639233161;-0,929187523487165;NA;NA;NA;NA;NA;0,69901973761454;NA
"*luiz_o";0,215172062698179;-1,22743039203893;0,172669774500725;-0,984979770845;NA;NA;NA;NA;NA;0,603931081974488;NA
"*oliveira_d";-0,997462453856956;1,18905207542134;-0,64268525002188;0,766130321423394;NA;NA;NA;NA;NA;0,826381926439207;NA
"*mallmann_m";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*tomasi_y";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*anjos_j";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"*canelas_l";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*segnini_l";0,848850854299275;1,09722474260599;0,611896662480811;0,790937718436063;NA;NA;NA;NA;NA;0,732231707562957;NA
"*de_andrade_m";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"*de_castro_pinto_e";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"*gouvêa_m";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"*xavier_a";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"*silva_n";0,986012291649051;-1,20165501401404;0,634331585889238;-0,773061083707649;NA;NA;NA;NA;NA;0,825675099468777;NA
"*barros_s";0,986012291649051;-1,20165501401404;0,634331585889238;-0,773061083707649;NA;NA;NA;NA;NA;0,825675099468777;NA
